time,position_x,position_y,position_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,joint_LW_J_Pitch,joint_RW_J_Pitch,joint_LW_J_Flap,joint_RW_J_Flap
17.3,0,0,0,0,0,0,1,1.62787,16.2279,-1.48544,16.5274
17.35,0,0,0,0,0,0,1,1.84633,17.406,-1.29345,17.701
17.4,0,0,0,0,0,0,1,1.93417,16.673,-1.18605,16.9916
17.45,0,0,0,0,0,0,1,1.81831,14.9301,-1.28997,15.283
17.5,0,0,0,0,0,0,1,1.79204,12.4692,-1.37106,12.8202
17.55,0,0,0,0,0,0,1,1.65663,10.4117,-1.46438,10.7286
17.6,0,0,0,0,0,0,1,1.41472,9.82569,-1.6937,10.1388
17.65,0,0,0,0,0,0,1,1.30412,10.5403,-1.82061,10.7918
17.7,0,0,0,0,0,0,1,1.18724,12.7616,-1.96282,12.9783
17.75,0,0,0,0,0,0,1,1.24571,14.9465,-1.87216,15.1686
17.8,0,0,0,0,0,0,1,1.56022,16.8598,-1.57058,17.071
17.85,0,0,0,0,0,0,1,1.75181,17.6849,-1.39432,17.9325
17.9,0,0,0,0,0,0,1,1.86264,16.7915,-1.26402,17.0543
17.95,0,0,0,0,0,0,1,1.74632,14.8733,-1.36982,15.1693
18,0,0,0,0,0,0,1,1.74307,12.3335,-1.41813,12.6312
18.05,0,0,0,0,0,0,1,1.63009,10.6196,-1.49986,10.8581
18.1,0,0,0,0,0,0,1,1.44284,10.1985,-1.67954,10.4263
18.15,0,0,0,0,0,0,1,1.35708,11.0343,-1.77996,11.2207
18.2,0,0,0,0,0,0,1,1.23472,13.2722,-1.90999,13.4265
18.25,0,0,0,0,0,0,1,1.40035,15.4169,-1.72172,15.5862
18.3,0,0,0,0,0,0,1,1.70886,17.273,-1.43132,17.4234
18.35,0,0,0,0,0,0,1,1.89286,17.8806,-1.25471,18.0232
18.4,0,0,0,0,0,0,1,2.01371,16.8995,-1.12402,17.0387
18.45,0,0,0,0,0,0,1,1.88151,14.879,-1.25265,15.0338
18.5,0,0,0,0,0,0,1,1.86289,12.3051,-1.29564,12.4608
18.55,0,0,0,0,0,0,1,1.73662,10.728,-1.40728,10.8745
18.6,0,0,0,0,0,0,1,1.5403,10.3599,-1.59966,10.5087
18.65,0,0,0,0,0,0,1,1.43031,11.3201,-1.72101,11.4479
18.7,0,0,0,0,0,0,1,1.28348,13.5703,-1.86833,13.6765
18.75,0,0,0,0,0,0,1,1.47063,15.6893,-1.66448,15.8269
18.8,0,0,0,0,0,0,1,1.73095,17.5006,-1.41952,17.6279
18.85,0,0,0,0,0,0,1,1.88721,17.8767,-1.26719,18.0398
18.9,0,0,0,0,0,0,1,1.97486,16.8195,-1.16427,16.9955
18.95,0,0,0,0,0,0,1,1.80858,14.7279,-1.32574,14.9234
19,0,0,0,0,0,0,1,1.7856,12.1378,-1.37423,12.3339
19.05,0,0,0,0,0,0,1,1.63078,10.7188,-1.50929,10.867
19.1,0,0,0,0,0,0,1,1.42791,10.3966,-1.70717,10.5354
19.15,0,0,0,0,0,0,1,1.31436,11.506,-1.83099,11.6243
19.2,0,0,0,0,0,0,1,1.17573,13.7793,-1.96546,13.876
19.25,0,0,0,0,0,0,1,1.39665,15.8821,-1.73076,16.0084
19.3,0,0,0,0,0,0,1,1.64715,17.661,-1.4955,17.7808
19.35,0,0,0,0,0,0,1,1.81456,17.891,-1.33049,18.0426
19.4,0,0,0,0,0,0,1,1.91134,16.7936,-1.21963,16.957
19.45,0,0,0,0,0,0,1,1.7497,14.6132,-1.37909,14.8065
19.5,0,0,0,0,0,0,1,1.75131,12.0042,-1.40129,12.1987
19.55,0,0,0,0,0,0,1,1.5312,9.93163,-1.59285,10.1212
19.6,0,0,0,0,0,0,1,1.13648,8.07519,-1.99835,8.25075
19.65,0,0,0,0,0,0,1,0.909324,7.93346,-2.22776,8.12887
19.7,0,0,0,0,0,0,1,0.845071,9.14548,-2.27563,9.3849
19.75,0,0,0,0,0,0,1,0.940656,11.337,-2.2091,11.5409
19.8,0,0,0,0,0,0,1,0.904279,13.8952,-2.23923,14.0717
19.85,0,0,0,0,0,0,1,1.13422,15.0757,-1.99252,15.2577
19.9,0,0,0,0,0,0,1,1.35128,15.2633,-1.77503,15.4272
19.95,0,0,0,0,0,0,1,1.43853,13.7684,-1.70371,13.8944
20,0,0,0,0,0,0,1,1.6102,11.3848,-1.53175,11.4884
20.05,0,0,0,0,0,0,1,1.44608,9.36073,-1.68143,9.48225
20.1,0,0,0,0,0,0,1,1.24022,7.62423,-1.90023,7.73285
20.15,0,0,0,0,0,0,1,1.15309,7.72683,-1.98622,7.83684
20.2,0,0,0,0,0,0,1,1.20133,8.98789,-1.92715,9.11845
20.25,0,0,0,0,0,0,1,1.42083,11.26,-1.72217,11.3827
20.3,0,0,0,0,0,0,1,1.46759,13.7968,-1.67382,13.9088
20.35,0,0,0,0,0,0,1,1.72447,14.813,-1.40455,14.9348
20.4,0,0,0,0,0,0,1,1.95082,14.9194,-1.17554,15.0326
20.45,0,0,0,0,0,0,1,2.06484,13.3076,-1.07294,13.4015
20.5,0,0,0,0,0,0,1,2.17811,10.9683,-0.953138,11.0392
20.55,0,0,0,0,0,0,1,1.91551,8.93549,-1.21142,9.00124
20.6,0,0,0,0,0,0,1,1.68382,7.31123,-1.4522,7.37027
20.65,0,0,0,0,0,0,1,1.5068,7.5738,-1.62887,7.61781
20.7,0,0,0,0,0,0,1,1.45449,8.88511,-1.67874,8.92838
20.75,0,0,0,0,0,0,1,1.58905,11.2398,-1.55017,11.2785
20.8,0,0,0,0,0,0,1,1.54043,13.735,-1.6006,13.7707
20.85,0,0,0,0,0,0,1,1.68604,14.6283,-1.45353,14.6721
20.9,0,0,0,0,0,0,1,1.80988,14.6825,-1.32947,14.7452
20.95,0,0,0,0,0,0,1,1.86263,13.0228,-1.28604,13.1167
21,0,0,0,0,0,0,1,1.87088,10.7316,-1.26849,10.8226
21.05,0,0,0,0,0,0,1,1.53336,8.71493,-1.60107,8.81543
21.1,0,0,0,0,0,0,1,1.28345,7.18055,-1.86293,7.27734
21.15,0,0,0,0,0,0,1,1.0862,7.59019,-2.05618,7.67608
21.2,0,0,0,0,0,0,1,1.04716,8.98675,-2.08615,9.07929
21.25,0,0,0,0,0,0,1,1.19314,11.3855,-1.95031,11.4655
21.3,0,0,0,0,0,0,1,1.18174,13.8159,-1.95954,13.8865
21.35,0,0,0,0,0,0,1,1.37044,14.616,-1.76498,14.6911
21.4,0,0,0,0,0,0,1,1.53904,14.5442,-1.59602,14.6136
21.45,0,0,0,0,0,0,1,1.67259,12.7431,-1.46995,12.8083
21.5,0,0,0,0,0,0,1,1.70958,10.4845,-1.42471,10.5431
21.55,0,0,0,0,0,0,1,1.43358,8.48222,-1.70031,8.54208
21.6,0,0,0,0,0,0,1,1.27444,7.08205,-1.8647,7.11151
21.65,0,0,0,0,0,0,1,1.14843,7.63838,-1.98922,7.63726
21.7,0,0,0,0,0,0,1,1.19307,9.1144,-1.94578,9.10445
21.75,0,0,0,0,0,0,1,1.38835,11.5404,-1.74956,11.5306
21.8,0,0,0,0,0,0,1,1.43321,13.8798,-1.70536,13.8708
21.85,0,0,0,0,0,0,1,1.65485,14.5932,-1.48461,14.5879
21.9,0,0,0,0,0,0,1,1.83527,14.4118,-1.30458,14.412
21.95,0,0,0,0,0,0,1,1.98769,12.5191,-1.15367,12.5283
22,0,0,0,0,0,0,1,1.98045,10.2752,-1.16031,10.2882
22.05,0,0,0,0,0,0,1,1.68517,8.29795,-1.45709,8.31035
22.1,0,0,0,0,0,0,1,1.5105,7.02624,-1.63193,7.00369
22.15,0,0,0,0,0,0,1,1.35047,7.68539,-1.79375,7.63691
22.2,0,0,0,0,0,0,1,1.37224,9.24689,-1.77925,9.17692
22.25,0,0,0,0,0,0,1,1.50946,11.7092,-1.63259,11.6405
22.3,0,0,0,0,0,0,1,1.51772,13.939,-1.62744,13.8767
22.35,0,0,0,0,0,0,1,1.68944,14.5709,-1.45933,14.5096
22.4,0,0,0,0,0,0,1,1.8137,14.2757,-1.33368,14.2272
22.45,0,0,0,0,0,0,1,1.93063,12.3011,-1.21349,12.2683
22.5,0,0,0,0,0,0,1,1.84438,10.09,-1.30457,10.064
22.55,0,0,0,0,0,0,1,1.5178,8.1511,-1.63024,8.12684
22.6,0,0,0,0,0,0,1,1.3237,6.98663,-1.82008,6.92565
22.65,0,0,0,0,0,0,1,1.14679,7.72292,-2.00026,7.64524
22.7,0,0,0,0,0,0,1,1.17577,9.36475,-1.98051,9.26209
22.75,0,0,0,0,0,0,1,1.30047,11.8495,-1.83977,11.7519
22.8,0,0,0,0,0,0,1,1.32589,13.9354,-1.81808,13.8469
22.85,0,0,0,0,0,0,1,1.50456,14.4764,-1.6428,14.3855
22.9,0,0,0,0,0,0,1,1.64306,14.0564,-1.50047,13.9799
22.95,0,0,0,0,0,0,1,1.79756,12.0182,-1.34159,11.9608
23,0,0,0,0,0,0,1,1.6917,9.82712,-1.45609,9.75853
23.05,0,0,0,0,0,0,1,1.41209,7.92599,-1.72872,7.85752
23.1,0,0,0,0,0,0,1,1.26452,6.9117,-1.87034,6.84197
23.15,0,0,0,0,0,0,1,1.12625,7.73769,-2.01205,7.67525
23.2,0,0,0,0,0,0,1,1.20983,9.47445,-1.93573,9.38384
23.25,0,0,0,0,0,0,1,1.35832,11.9903,-1.77151,11.8992
23.3,0,0,0,0,0,0,1,1.42713,13.979,-1.70705,13.8961
23.35,0,0,0,0,0,0,1,1.63169,14.4758,-1.50568,14.3923
23.4,0,0,0,0,0,0,1,1.78502,13.9271,-1.34888,13.8601
23.45,0,0,0,0,0,0,1,1.95499,11.8295,-1.17749,11.7813
23.5,0,0,0,0,0,0,1,1.82046,9.63726,-1.31953,9.58858
23.55,0,0,0,0,0,0,1,1.55325,7.77027,-1.58241,7.7268
23.6,0,0,0,0,0,0,1,1.40135,6.95684,-1.73202,6.87279
23.65,0,0,0,0,0,0,1,1.26369,7.86747,-1.87907,7.77179
23.7,0,0,0,0,0,0,1,1.3611,9.70435,-1.79522,9.57992
23.75,0,0,0,0,0,0,1,1.46004,12.2405,-1.67841,12.118
23.8,0,0,0,0,0,0,1,1.52928,14.1065,-1.62119,14.0345
23.85,0,0,0,0,0,0,1,1.71409,14.5625,-1.44055,14.5082
23.9,0,0,0,0,0,0,1,1.83337,13.8664,-1.32076,13.863
23.95,0,0,0,0,0,0,1,1.97328,11.7058,-1.18302,11.7276
24,0,0,0,0,0,0,1,1.80197,9.62032,-1.35058,9.65429
24.05,0,0,0,0,0,0,1,1.51287,7.8409,-1.64274,7.86438
24.1,0,0,0,0,0,0,1,1.34102,7.14063,-1.81399,7.14221
24.15,0,0,0,0,0,0,1,1.16821,7.12128,-1.98426,7.10102
24.2,0,0,0,0,0,0,1,1.1022,8.67992,-2.05284,8.62628
24.25,0,0,0,0,0,0,1,1.2937,11.195,-1.85443,11.1348
24.3,0,0,0,0,0,0,1,1.29016,13.2538,-1.85229,13.1908
24.35,0,0,0,0,0,0,1,1.47786,14.7345,-1.66773,14.6905
24.4,0,0,0,0,0,0,1,1.62652,14.2705,-1.5117,14.2724
24.45,0,0,0,0,0,0,1,1.76217,12.8682,-1.37268,12.8874
24.5,0,0,0,0,0,0,1,1.82891,10.7457,-1.29951,10.7691
24.55,0,0,0,0,0,0,1,1.51467,8.25284,-1.61004,8.27815
24.6,0,0,0,0,0,0,1,1.36203,7.35904,-1.76188,7.38174
24.65,0,0,0,0,0,0,1,1.22656,7.33336,-1.89538,7.3528
24.7,0,0,0,0,0,0,1,1.23225,9.00822,-1.88628,9.0291
24.75,0,0,0,0,0,0,1,1.42003,11.5068,-1.70097,11.5266
24.8,0,0,0,0,0,0,1,1.43358,13.5089,-1.68796,13.5237
24.85,0,0,0,0,0,0,1,1.65311,14.8706,-1.46819,14.887
24.9,0,0,0,0,0,0,1,1.78692,14.2316,-1.33734,14.2527
24.95,0,0,0,0,0,0,1,1.91846,12.7481,-1.21108,12.7738
25,0,0,0,0,0,0,1,1.94838,10.5827,-1.18162,10.6082
25.05,0,0,0,0,0,0,1,1.61407,8.15578,-1.52022,8.18182
25.1,0,0,0,0,0,0,1,1.44428,7.35907,-1.6957,7.382
25.15,0,0,0,0,0,0,1,1.28528,7.43755,-1.85837,7.45668
25.2,0,0,0,0,0,0,1,1.29834,9.24387,-1.84669,9.26405
25.25,0,0,0,0,0,0,1,1.43646,11.7235,-1.71468,11.7422
25.3,0,0,0,0,0,0,1,1.43435,13.6711,-1.71878,13.6846
25.35,0,0,0,0,0,0,1,1.64676,14.9755,-1.50677,14.9911
25.4,0,0,0,0,0,0,1,1.75126,14.2576,-1.40444,14.275
25.45,0,0,0,0,0,0,1,1.86396,12.6943,-1.29457,12.7157
25.5,0,0,0,0,0,0,1,1.86213,10.4744,-1.29391,10.4968
25.55,0,0,0,0,0,0,1,1.52113,8.19551,-1.63512,8.21707
25.6,0,0,0,0,0,0,1,1.34302,7.54801,-1.81358,7.56708
25.65,0,0,0,0,0,0,1,1.19288,7.79747,-1.96181,7.81469
25.7,0,0,0,0,0,0,1,1.2797,9.8259,-1.87137,9.84515
25.75,0,0,0,0,0,0,1,1.34687,12.2446,-1.8047,12.2637
25.8,0,0,0,0,0,0,1,1.39036,14.0769,-1.75671,14.092
25.85,0,0,0,0,0,0,1,1.62787,15.1189,-1.51472,15.1367
25.9,0,0,0,0,0,0,1,1.71701,14.1702,-1.42374,14.1887
25.95,0,0,0,0,0,0,1,1.84285,12.4846,-1.29696,12.5059
26,0,0,0,0,0,0,1,1.80394,10.2202,-1.33017,10.2434
26.05,0,0,0,0,0,0,1,1.47791,8.07701,-1.6553,8.0981
26.1,0,0,0,0,0,0,1,1.31296,7.51518,-1.81962,7.53391
26.15,0,0,0,0,0,0,1,1.17707,7.89423,-1.95368,7.91123
26.2,0,0,0,0,0,0,1,1.29719,10.0236,-1.83149,10.0421
26.25,0,0,0,0,0,0,1,1.35079,12.4129,-1.78027,12.4315
26.3,0,0,0,0,0,0,1,1.42164,14.2003,-1.70765,14.2151
26.35,0,0,0,0,0,0,1,1.66562,15.1227,-1.46284,15.1403
26.4,0,0,0,0,0,0,1,1.75525,14.1092,-1.3754,14.1286
26.45,0,0,0,0,0,0,1,1.88915,12.3568,-1.24472,12.3789
26.5,0,0,0,0,0,0,1,1.82342,10.0594,-1.30867,10.0842
26.55,0,0,0,0,0,0,1,1.50603,8.01129,-1.62986,8.03349
26.6,0,0,0,0,0,0,1,1.3422,7.49548,-1.79693,7.51517
26.65,0,0,0,0,0,0,1,1.21051,8.00246,-1.93007,8.02044
26.7,0,0,0,0,0,0,1,1.34736,10.218,-1.79456,10.2367
26.75,0,0,0,0,0,0,1,1.37519,12.588,-1.77119,12.6061
26.8,0,0,0,0,0,0,1,1.46282,14.3394,-1.68315,14.3544
26.85,0,0,0,0,0,0,1,1.69918,15.1353,-1.4469,15.1527
26.9,0,0,0,0,0,0,1,1.77691,14.0614,-1.37143,14.0799
26.95,0,0,0,0,0,0,1,1.90533,12.2668,-1.24532,12.2878
27,0,0,0,0,0,0,1,1.81108,9.94796,-1.33649,9.97239
27.05,0,0,0,0,0,0,1,1.49703,8.05008,-1.65246,8.07138
27.1,0,0,0,0,0,0,1,1.3271,7.60453,-1.82312,7.62373
27.15,0,0,0,0,0,0,1,1.20833,8.25872,-1.94038,8.27758
27.2,0,0,0,0,0,0,1,1.36065,10.5612,-1.7872,10.5802
27.25,0,0,0,0,0,0,1,1.35053,12.8833,-1.79811,12.9008
27.3,0,0,0,0,0,0,1,1.47256,14.5878,-1.67245,14.6045
27.35,0,0,0,0,0,0,1,1.65318,14.7881,-1.48972,14.807
27.4,0,0,0,0,0,0,1,1.73421,13.5689,-1.40895,13.59
27.45,0,0,0,0,0,0,1,1.85514,11.494,-1.28634,11.5158
27.5,0,0,0,0,0,0,1,1.5919,8.97364,-1.54523,9.00026
27.55,0,0,0,0,0,0,1,1.36537,6.87926,-1.77448,6.90362
27.6,0,0,0,0,0,0,1,1.22238,5.17614,-1.91548,5.19708
27.65,0,0,0,0,0,0,1,0.995311,5.30536,-2.14219,5.33263
27.7,0,0,0,0,0,0,1,0.785546,6.5289,-2.35219,6.55876
27.75,0,0,0,0,0,0,1,0.754921,8.4843,-2.37771,8.51676
27.8,0,0,0,0,0,0,1,1.05972,11.0889,-2.07429,11.1227
27.85,0,0,0,0,0,0,1,1.19133,12.2983,-1.94391,12.3278
27.9,0,0,0,0,0,0,1,1.37867,12.4672,-1.75558,12.4916
27.95,0,0,0,0,0,0,1,1.57836,11.0213,-1.55358,11.0406
28,0,0,0,0,0,0,1,1.43737,8.5709,-1.69386,8.58843
28.05,0,0,0,0,0,0,1,1.42493,6.52345,-1.70909,6.5379
28.1,0,0,0,0,0,0,1,1.40898,4.94391,-1.72478,4.95536
28.15,0,0,0,0,0,0,1,1.321,5.22302,-1.81446,5.24477
28.2,0,0,0,0,0,0,1,1.23663,6.51674,-1.90134,6.54409
28.25,0,0,0,0,0,0,1,1.31556,8.54273,-1.81968,8.57283
28.3,0,0,0,0,0,0,1,1.6973,11.1195,-1.44146,11.1483
28.35,0,0,0,0,0,0,1,1.88285,12.1907,-1.25891,12.2167
28.4,0,0,0,0,0,0,1,2.0919,12.2735,-1.05114,12.2968
28.45,0,0,0,0,0,0,1,2.2525,10.7353,-0.889773,10.759
28.5,0,0,0,0,0,0,1,2.05845,8.25001,-1.08562,8.27615
28.55,0,0,0,0,0,0,1,2.02291,6.22653,-1.12626,6.25316
28.6,0,0,0,0,0,0,1,1.90569,4.74158,-1.24281,4.76477
28.65,0,0,0,0,0,0,1,1.73337,5.15439,-1.41726,5.17747
28.7,0,0,0,0,0,0,1,1.54724,6.51784,-1.60518,6.53385
28.75,0,0,0,0,0,0,1,1.52705,8.59631,-1.6252,8.60123
28.8,0,0,0,0,0,0,1,1.79615,11.1253,-1.3574,11.1247
28.85,0,0,0,0,0,0,1,1.87449,12.0828,-1.27923,12.0779
28.9,0,0,0,0,0,0,1,1.97596,12.0758,-1.17786,12.0702
28.95,0,0,0,0,0,0,1,2.00158,10.4356,-1.15265,10.4311
29,0,0,0,0,0,0,1,1.72002,7.94811,-1.43351,7.93418
29.05,0,0,0,0,0,0,1,1.63939,5.95555,-1.51086,5.92776
29.1,0,0,0,0,0,0,1,1.44896,4.56803,-1.70257,4.53939
29.15,0,0,0,0,0,0,1,1.2574,5.0683,-1.89148,5.04963
29.2,0,0,0,0,0,0,1,1.06844,6.49832,-2.07785,6.48658
29.25,0,0,0,0,0,0,1,1.06845,8.63233,-2.07691,8.62435
29.3,0,0,0,0,0,0,1,1.3692,11.0542,-1.77292,11.045
29.35,0,0,0,0,0,0,1,1.50361,11.8776,-1.6348,11.8598
29.4,0,0,0,0,0,0,1,1.66401,11.76,-1.4719,11.7383
29.45,0,0,0,0,0,0,1,1.69823,9.98913,-1.43891,9.95887
29.5,0,0,0,0,0,0,1,1.51894,7.49733,-1.61282,7.46361
29.55,0,0,0,0,0,0,1,1.53603,5.53363,-1.59346,5.49862
29.6,0,0,0,0,0,0,1,1.38873,4.33828,-1.74329,4.30393
29.65,0,0,0,0,0,0,1,1.29124,5.02056,-1.8388,5.00208
29.7,0,0,0,0,0,0,1,1.18269,6.552,-1.94687,6.54164
29.75,0,0,0,0,0,0,1,1.27342,8.74535,-1.85768,8.73845
29.8,0,0,0,0,0,0,1,1.62897,11.0464,-1.50212,11.0364
29.85,0,0,0,0,0,0,1,1.8146,11.7453,-1.31658,11.7284
29.9,0,0,0,0,0,0,1,2.0042,11.5046,-1.12875,11.4868
29.95,0,0,0,0,0,0,1,2.00021,9.5863,-1.13704,9.56552
30,0,0,0,0,0,0,1,1.8661,7.14367,-1.2703,7.12393
30.05,0,0,0,0,0,0,1,1.86634,5.23809,-1.27265,5.21751
30.1,0,0,0,0,0,0,1,1.67641,4.20658,-1.46656,4.18711
30.15,0,0,0,0,0,0,1,1.55585,5.04007,-1.58819,5.02948
30.2,0,0,0,0,0,0,1,1.40251,6.66923,-1.74243,6.65183
30.25,0,0,0,0,0,0,1,1.47405,8.91603,-1.67582,8.89127
30.3,0,0,0,0,0,0,1,1.76351,11.1083,-1.38561,11.1085
30.35,0,0,0,0,0,0,1,1.89117,11.7297,-1.25977,11.7447
30.4,0,0,0,0,0,0,1,2.01871,11.3429,-1.13256,11.3606
30.45,0,0,0,0,0,0,1,1.91554,9.28846,-1.23393,9.31091
30.5,0,0,0,0,0,0,1,1.76392,6.89689,-1.38861,6.90612
30.55,0,0,0,0,0,0,1,1.70524,5.04733,-1.44678,5.04666
30.6,0,0,0,0,0,0,1,1.50766,4.55715,-1.64419,4.55944
30.65,0,0,0,0,0,0,1,1.3598,5.59925,-1.79209,5.6084
30.7,0,0,0,0,0,0,1,1.21357,7.42183,-1.93654,7.41805
30.75,0,0,0,0,0,0,1,1.44438,9.90166,-1.70515,9.89269
30.8,0,0,0,0,0,0,1,1.64333,11.6276,-1.50302,11.6121
30.85,0,0,0,0,0,0,1,1.77623,12.0547,-1.36759,12.0337
30.9,0,0,0,0,0,0,1,1.9181,11.1243,-1.22566,11.1401
30.95,0,0,0,0,0,0,1,1.7561,8.79179,-1.38369,8.82116
31,0,0,0,0,0,0,1,1.67052,6.55653,-1.47224,6.58776
31.05,0,0,0,0,0,0,1,1.59456,4.82273,-1.54432,4.849
31.1,0,0,0,0,0,0,1,1.41165,4.52429,-1.72581,4.51306
31.15,0,0,0,0,0,0,1,1.28595,5.63455,-1.84909,5.61883
31.2,0,0,0,0,0,0,1,1.16867,7.51447,-1.96643,7.48647
31.25,0,0,0,0,0,0,1,1.44124,10.0304,-1.69714,9.99301
31.3,0,0,0,0,0,0,1,1.65224,11.5501,-1.48132,11.5032
31.35,0,0,0,0,0,0,1,1.80802,11.9106,-1.32465,11.8583
31.4,0,0,0,0,0,0,1,1.95021,10.8689,-1.18681,10.8567
31.45,0,0,0,0,0,0,1,1.77974,8.46503,-1.35807,8.46149
31.5,0,0,0,0,0,0,1,1.74839,6.27394,-1.38936,6.2533
31.55,0,0,0,0,0,0,1,1.65492,4.5883,-1.48674,4.56435
31.6,0,0,0,0,0,0,1,1.41096,3.70273,-1.73403,3.67953
31.65,0,0,0,0,0,0,1,1.21614,3.577,-1.9303,3.55768
31.7,0,0,0,0,0,0,1,1.16289,4.9131,-1.9826,4.86245
31.75,0,0,0,0,0,0,1,1.04447,7.29041,-2.10037,7.23962
31.8,0,0,0,0,0,0,1,1.26142,9.35017,-1.88917,9.30683
31.85,0,0,0,0,0,0,1,1.56934,11.1425,-1.57597,11.1064
31.9,0,0,0,0,0,0,1,1.76261,11.2528,-1.38151,11.2109
31.95,0,0,0,0,0,0,1,1.84586,10.0887,-1.30164,10.0364
32,0,0,0,0,0,0,1,1.72069,7.86577,-1.42192,7.81418
32.05,0,0,0,0,0,0,1,1.77656,5.27987,-1.36362,5.23216
32.1,0,0,0,0,0,0,1,1.61847,4.1162,-1.52759,4.0716
32.15,0,0,0,0,0,0,1,1.45881,3.88789,-1.68894,3.84978
32.2,0,0,0,0,0,0,1,1.40958,5.28306,-1.73586,5.26245
32.25,0,0,0,0,0,0,1,1.31931,7.62128,-1.82767,7.61016
32.3,0,0,0,0,0,0,1,1.58531,9.67787,-1.56318,9.66774
32.35,0,0,0,0,0,0,1,1.8527,11.4073,-1.29465,11.4062
32.4,0,0,0,0,0,0,1,2.02569,11.3352,-1.11995,11.3718
32.45,0,0,0,0,0,0,1,2.07801,10.1177,-1.06073,10.1703
32.5,0,0,0,0,0,0,1,1.90652,7.8454,-1.23365,7.89948
32.55,0,0,0,0,0,0,1,1.91449,5.27196,-1.22608,5.32349
32.6,0,0,0,0,0,0,1,1.7155,4.20484,-1.41876,4.2612
32.65,0,0,0,0,0,0,1,1.51597,4.0525,-1.61685,4.09517
32.7,0,0,0,0,0,0,1,1.40161,5.59561,-1.73302,5.60429
32.75,0,0,0,0,0,0,1,1.2894,7.90874,-1.84393,7.9132
32.8,0,0,0,0,0,0,1,1.53986,9.95164,-1.59205,9.96646
32.85,0,0,0,0,0,0,1,1.73938,11.5992,-1.39462,11.6297
32.9,0,0,0,0,0,0,1,1.88012,11.366,-1.25179,11.4262
32.95,0,0,0,0,0,0,1,1.89758,10.0782,-1.22538,10.1615
33,0,0,0,0,0,0,1,1.70112,7.7283,-1.42766,7.82189
33.05,0,0,0,0,0,0,1,1.69357,5.22344,-1.43802,5.31515
33.1,0,0,0,0,0,0,1,1.50144,4.32785,-1.62314,4.42998
33.15,0,0,0,0,0,0,1,1.32472,4.28287,-1.80026,4.36781
33.2,0,0,0,0,0,0,1,1.20782,5.94867,-1.92538,6.00242
33.25,0,0,0,0,0,0,1,1.1669,8.22797,-1.96197,8.26725
33.3,0,0,0,0,0,0,1,1.46984,10.26,-1.66027,10.2977
33.35,0,0,0,0,0,0,1,1.67378,11.7937,-1.46289,11.8298
33.4,0,0,0,0,0,0,1,1.85321,11.3791,-1.28424,11.4053
33.45,0,0,0,0,0,0,1,1.89288,10.014,-1.24437,10.0417
33.5,0,0,0,0,0,0,1,1.72589,7.61571,-1.41665,7.64222
33.55,0,0,0,0,0,0,1,1.74113,5.15927,-1.40426,5.18412
33.6,0,0,0,0,0,0,1,1.57066,4.33929,-1.5751,4.36942
33.65,0,0,0,0,0,0,1,1.41892,4.36823,-1.72873,4.40043
33.7,0,0,0,0,0,0,1,1.30784,6.11543,-1.84543,6.15299
33.75,0,0,0,0,0,0,1,1.29967,8.33445,-1.84957,8.38067
33.8,0,0,0,0,0,0,1,1.60549,10.3055,-1.54372,10.3607
33.85,0,0,0,0,0,0,1,1.80636,11.6413,-1.34899,11.6963
33.9,0,0,0,0,0,0,1,1.9566,11.0451,-1.19575,11.0933
33.95,0,0,0,0,0,0,1,1.91829,9.48559,-1.2277,9.55341
34,0,0,0,0,0,0,1,1.78604,7.04281,-1.36981,7.11564
34.05,0,0,0,0,0,0,1,1.75453,4.77017,-1.39638,4.83806
34.1,0,0,0,0,0,0,1,1.54708,4.08648,-1.59832,4.16162
34.15,0,0,0,0,0,0,1,1.39451,4.3432,-1.7508,4.41325
34.2,0,0,0,0,0,0,1,1.26898,6.29492,-1.88241,6.36304
34.25,0,0,0,0,0,0,1,1.28542,8.52734,-1.8545,8.59217
34.3,0,0,0,0,0,0,1,1.58932,10.49,-1.55032,10.5521
34.35,0,0,0,0,0,0,1,1.77266,11.7282,-1.37105,11.7879
34.4,0,0,0,0,0,0,1,1.92129,11.0535,-1.2174,11.1067
34.45,0,0,0,0,0,0,1,1.87118,9.42496,-1.26049,9.48882
34.5,0,0,0,0,0,0,1,1.74419,6.95033,-1.39635,7.01239
34.55,0,0,0,0,0,0,1,1.70763,4.81311,-1.42864,4.86983
34.6,0,0,0,0,0,0,1,1.51628,4.22797,-1.61649,4.29133
34.65,0,0,0,0,0,0,1,1.37845,4.62114,-1.75623,4.65517
34.7,0,0,0,0,0,0,1,1.23702,6.65307,-1.89921,6.6689
34.75,0,0,0,0,0,0,1,1.32224,8.85584,-1.81117,8.88056
34.8,0,0,0,0,0,0,1,1.62592,10.7806,-1.50953,10.8079
34.85,0,0,0,0,0,0,1,1.80036,11.837,-1.34021,11.9005
34.9,0,0,0,0,0,0,1,1.95553,11.0444,-1.18199,11.1194
34.95,0,0,0,0,0,0,1,1.89319,9.32649,-1.23678,9.42402
35,0,0,0,0,0,0,1,1.77797,6.82267,-1.369,6.9193
35.05,0,0,0,0,0,0,1,1.72929,4.7791,-1.41265,4.86677
35.1,0,0,0,0,0,0,1,1.5375,4.24407,-1.60129,4.33895
35.15,0,0,0,0,0,0,1,1.40332,4.73606,-1.74018,4.82365
